VIDEO, Rate, Utility, d0, QP,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7038.544565,4.213237,0.188748,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7838.368518,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8638.192471,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9438.016424,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10237.840376,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11037.664329,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11837.488282,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12637.312235,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13437.136188,5.031808,0.476187,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14236.960141,5.035174,0.337076,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15036.784094,5.038239,0.212765,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15836.608047,5.041041,0.10101,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tokyo,82.071385,1.453638,0.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,280.916215,2.291614,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
,479.761046,2.840616,0.054706,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,678.605877,2.842014,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,877.450708,3.389269,0.123698,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1076.295538,3.392414,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1275.140369,3.392414,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1473.9852,3.392414,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1672.830031,4.207593,0.418613,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1871.674862,4.213915,0.161662,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2070.519692,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2269.364523,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2468.209354,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2667.054185,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2865.899015,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3064.743846,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3263.588677,4.218014,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3462.433508,5.034948,0.346323,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3661.278338,5.038127,0.217241,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3860.123169,5.04099,0.103025,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
